cycle,state,modeldate,candidate_name,pct_trend_adjusted,winner
1972,National,1972-08-07,George S. McGovern,33.69148,Richard M. Nixon
1972,National,1972-08-08,Richard M. Nixon,55.89557,Richard M. Nixon
1972,National,1972-08-08,George S. McGovern,33.69148,Richard M. Nixon
1972,National,1972-08-09,Richard M. Nixon,55.89557,Richard M. Nixon
1972,National,1972-08-09,George S. McGovern,33.69148,Richard M. Nixon
1972,National,1972-08-10,Richard M. Nixon,55.89557,Richard M. Nixon
1972,National,1972-08-10,George S. McGovern,33.69148,Richard M. Nixon
1972,National,1972-08-11,Richard M. Nixon,55.89557,Richard M. Nixon
1972,National,1972-08-11,George S. McGovern,33.69148,Richard M. Nixon
1972,National,1972-08-12,Richard M. Nixon,57.27402,Richard M. Nixon
1972,National,1972-08-12,George S. McGovern,30.81291,Richard M. Nixon
1972,National,1972-08-13,Richard M. Nixon,57.27402,Richard M. Nixon
1972,National,1972-08-13,George S. McGovern,30.81291,Richard M. Nixon
1972,National,1972-08-14,Richard M. Nixon,57.27402,Richard M. Nixon
1972,National,1972-08-14,George S. McGovern,30.81291,Richard M. Nixon
1972,National,1972-08-15,Richard M. Nixon,57.27402,Richard M. Nixon
1972,National,1972-08-15,George S. McGovern,30.81291,Richard M. Nixon
1972,National,1972-08-16,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-16,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-17,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-17,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-18,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-18,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-19,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-19,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-20,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-20,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-21,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-21,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-22,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-22,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-23,Richard M. Nixon,57.28856,Richard M. Nixon
1972,National,1972-08-23,George S. McGovern,30.76167,Richard M. Nixon
1972,National,1972-08-24,Richard M. Nixon,56.53306,Richard M. Nixon
1972,National,1972-08-24,George S. McGovern,24.43933,Richard M. Nixon
1972,National,1972-08-25,Richard M. Nixon,56.53306,Richard M. Nixon
1972,National,1972-08-25,George S. McGovern,24.43933,Richard M. Nixon
1972,National,1972-08-26,Richard M. Nixon,56.53306,Richard M. Nixon
1972,National,1972-08-26,George S. McGovern,24.43933,Richard M. Nixon
1972,National,1972-08-27,Richard M. Nixon,60.96071,Richard M. Nixon
1972,National,1972-08-27,George S. McGovern,27.15928,Richard M. Nixon
1972,National,1972-08-28,Richard M. Nixon,60.96071,Richard M. Nixon
1972,National,1972-08-28,George S. McGovern,27.15928,Richard M. Nixon
1972,National,1972-08-29,Richard M. Nixon,60.96071,Richard M. Nixon
1972,National,1972-08-29,George S. McGovern,27.15928,Richard M. Nixon
1972,National,1972-08-30,Richard M. Nixon,60.96071,Richard M. Nixon
1972,National,1972-08-30,George S. McGovern,27.15928,Richard M. Nixon
1972,National,1972-08-31,Richard M. Nixon,60.96071,Richard M. Nixon
1972,National,1972-08-31,George S. McGovern,27.15928,Richard M. Nixon
1972,National,1972-09-01,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-01,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-02,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-02,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-03,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-03,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-04,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-04,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-05,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-05,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-06,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-06,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-07,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-07,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-08,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-08,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-09,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-09,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-10,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-10,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-11,Richard M. Nixon,61.61303,Richard M. Nixon
1972,National,1972-09-11,George S. McGovern,28.06926,Richard M. Nixon
1972,National,1972-09-12,Richard M. Nixon,62.31144,Richard M. Nixon
1972,National,1972-09-12,George S. McGovern,27.17728,Richard M. Nixon
1972,National,1972-09-13,Richard M. Nixon,62.31144,Richard M. Nixon
1972,National,1972-09-13,George S. McGovern,27.17728,Richard M. Nixon
1972,National,1972-09-14,Richard M. Nixon,62.31144,Richard M. Nixon
1972,National,1972-09-14,George S. McGovern,27.17728,Richard M. Nixon
1972,National,1972-09-15,Richard M. Nixon,62.31144,Richard M. Nixon
1972,National,1972-09-15,George S. McGovern,27.17728,Richard M. Nixon
1972,National,1972-09-16,Richard M. Nixon,61.2966,Richard M. Nixon
1972,National,1972-09-16,George S. McGovern,30.41407,Richard M. Nixon
1972,National,1972-09-17,Richard M. Nixon,61.2966,Richard M. Nixon
1972,National,1972-09-17,George S. McGovern,30.41407,Richard M. Nixon
1972,National,1972-09-18,Richard M. Nixon,61.2966,Richard M. Nixon
1972,National,1972-09-18,George S. McGovern,30.41407,Richard M. Nixon
1972,National,1972-09-19,Richard M. Nixon,61.2966,Richard M. Nixon
1972,National,1972-09-19,George S. McGovern,30.41407,Richard M. Nixon
1972,National,1972-09-20,Richard M. Nixon,61.2966,Richard M. Nixon
1972,National,1972-09-20,George S. McGovern,30.41407,Richard M. Nixon
1972,National,1972-09-21,Richard M. Nixon,61.18413,Richard M. Nixon
1972,National,1972-09-21,George S. McGovern,26.31025,Richard M. Nixon
1972,National,1972-09-22,Richard M. Nixon,61.18413,Richard M. Nixon
1972,National,1972-09-22,George S. McGovern,26.31025,Richard M. Nixon
1972,National,1972-09-23,Richard M. Nixon,61.18413,Richard M. Nixon
1972,National,1972-09-23,George S. McGovern,26.31025,Richard M. Nixon
1972,National,1972-09-24,Richard M. Nixon,61.18413,Richard M. Nixon
1972,National,1972-09-24,George S. McGovern,26.31025,Richard M. Nixon
1972,National,1972-09-25,Richard M. Nixon,61.31011,Richard M. Nixon
1972,National,1972-09-25,George S. McGovern,28.28204,Richard M. Nixon
1972,National,1972-09-26,Richard M. Nixon,61.31011,Richard M. Nixon
1972,National,1972-09-26,George S. McGovern,28.28204,Richard M. Nixon
1972,National,1972-09-27,Richard M. Nixon,61.29468,Richard M. Nixon
1972,National,1972-09-27,George S. McGovern,28.32487,Richard M. Nixon
1972,National,1972-09-28,Richard M. Nixon,61.3057,Richard M. Nixon
1972,National,1972-09-28,George S. McGovern,28.31677,Richard M. Nixon
1972,National,1972-09-29,Richard M. Nixon,61.3057,Richard M. Nixon
1972,National,1972-09-29,George S. McGovern,28.31677,Richard M. Nixon
1972,National,1972-09-30,Richard M. Nixon,61.30993,Richard M. Nixon
1972,National,1972-09-30,George S. McGovern,28.31182,Richard M. Nixon
1972,National,1972-10-01,Richard M. Nixon,61.30993,Richard M. Nixon
1972,National,1972-10-01,George S. McGovern,28.31182,Richard M. Nixon
1972,National,1972-10-02,Richard M. Nixon,61.30993,Richard M. Nixon
1972,National,1972-10-02,George S. McGovern,28.31182,Richard M. Nixon
1972,National,1972-10-03,Richard M. Nixon,61.30993,Richard M. Nixon
1972,National,1972-10-03,George S. McGovern,28.31182,Richard M. Nixon
1972,National,1972-10-04,Richard M. Nixon,61.31167,Richard M. Nixon
1972,National,1972-10-04,George S. McGovern,28.30894,Richard M. Nixon
1972,National,1972-10-05,Richard M. Nixon,60.5214,Richard M. Nixon
1972,National,1972-10-05,George S. McGovern,30.4318,Richard M. Nixon
1972,National,1972-10-06,Richard M. Nixon,60.5214,Richard M. Nixon
1972,National,1972-10-06,George S. McGovern,30.4318,Richard M. Nixon
1972,National,1972-10-07,Richard M. Nixon,60.53998,Richard M. Nixon
1972,National,1972-10-07,George S. McGovern,30.41715,Richard M. Nixon
1972,National,1972-10-08,Richard M. Nixon,60.49316,Richard M. Nixon
1972,National,1972-10-08,George S. McGovern,30.49578,Richard M. Nixon
1972,National,1972-10-09,Richard M. Nixon,60.02989,Richard M. Nixon
1972,National,1972-10-09,George S. McGovern,31.47125,Richard M. Nixon
1972,National,1972-10-10,Richard M. Nixon,58.94069,Richard M. Nixon
1972,National,1972-10-10,George S. McGovern,30.54898,Richard M. Nixon
1972,National,1972-10-11,Richard M. Nixon,58.93472,Richard M. Nixon
1972,National,1972-10-11,George S. McGovern,30.57072,Richard M. Nixon
1972,National,1972-10-12,Richard M. Nixon,58.93472,Richard M. Nixon
1972,National,1972-10-12,George S. McGovern,30.57072,Richard M. Nixon
1972,National,1972-10-13,Richard M. Nixon,58.93472,Richard M. Nixon
1972,National,1972-10-13,George S. McGovern,30.57072,Richard M. Nixon
1972,National,1972-10-14,Richard M. Nixon,58.93472,Richard M. Nixon
1972,National,1972-10-14,George S. McGovern,30.57072,Richard M. Nixon
1972,National,1972-10-15,Richard M. Nixon,58.93472,Richard M. Nixon
1972,National,1972-10-15,George S. McGovern,30.57072,Richard M. Nixon
1972,National,1972-10-16,Richard M. Nixon,59.01952,Richard M. Nixon
1972,National,1972-10-16,George S. McGovern,30.60179,Richard M. Nixon
1972,National,1972-10-17,Richard M. Nixon,59.01952,Richard M. Nixon
1972,National,1972-10-17,George S. McGovern,30.60179,Richard M. Nixon
1972,National,1972-10-18,Richard M. Nixon,58.95451,Richard M. Nixon
1972,National,1972-10-18,George S. McGovern,33.0036,Richard M. Nixon
1972,National,1972-10-19,Richard M. Nixon,58.63308,Richard M. Nixon
1972,National,1972-10-19,George S. McGovern,33.14692,Richard M. Nixon
1972,National,1972-10-20,Richard M. Nixon,58.63308,Richard M. Nixon
1972,National,1972-10-20,George S. McGovern,33.14692,Richard M. Nixon
1972,National,1972-10-21,Richard M. Nixon,58.63308,Richard M. Nixon
1972,National,1972-10-21,George S. McGovern,33.14692,Richard M. Nixon
1972,National,1972-10-22,Richard M. Nixon,58.73948,Richard M. Nixon
1972,National,1972-10-22,George S. McGovern,33.25669,Richard M. Nixon
1972,National,1972-10-23,Richard M. Nixon,58.73948,Richard M. Nixon
1972,National,1972-10-23,George S. McGovern,33.25669,Richard M. Nixon
1972,National,1972-10-24,Richard M. Nixon,58.1276,Richard M. Nixon
1972,National,1972-10-24,George S. McGovern,33.00319,Richard M. Nixon
1972,National,1972-10-25,Richard M. Nixon,58.1276,Richard M. Nixon
1972,National,1972-10-25,George S. McGovern,33.00319,Richard M. Nixon
1972,National,1972-10-26,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-26,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-10-27,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-27,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-10-28,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-28,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-10-29,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-29,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-10-30,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-30,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-10-31,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-10-31,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-11-01,Richard M. Nixon,58.12514,Richard M. Nixon
1972,National,1972-11-01,George S. McGovern,32.61131,Richard M. Nixon
1972,National,1972-11-02,Richard M. Nixon,58.05358,Richard M. Nixon
1972,National,1972-11-02,George S. McGovern,32.65767,Richard M. Nixon
1972,National,1972-11-03,Richard M. Nixon,58.03238,Richard M. Nixon
1972,National,1972-11-03,George S. McGovern,32.63442,Richard M. Nixon
1972,National,1972-11-04,Richard M. Nixon,58.00106,Richard M. Nixon
1972,National,1972-11-04,George S. McGovern,33.94848,Richard M. Nixon
1972,National,1972-11-05,Richard M. Nixon,58.00106,Richard M. Nixon
1972,National,1972-11-05,George S. McGovern,33.94848,Richard M. Nixon
1972,National,1972-11-06,Richard M. Nixon,58.00106,Richard M. Nixon
1972,National,1972-11-06,George S. McGovern,33.94848,Richard M. Nixon
1972,National,1972-11-07,Richard M. Nixon,58.00106,Richard M. Nixon
1972,National,1972-11-07,George S. McGovern,33.94848,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,,George Wallace,14.39688,Richard M. Nixon
1968,National,,"Hubert Humphrey, Jr.",40.46579,Richard M. Nixon
1968,National,,Richard M. Nixon,47.83623,Richard M. Nixon
1968,National,1968-04-09,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-09,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-09,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-10,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-10,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-10,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-11,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-11,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-11,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-12,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-12,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-12,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-13,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-13,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-13,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-14,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-14,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-14,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-15,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-15,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-15,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-16,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-16,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-16,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-17,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-17,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-17,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-18,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-18,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-18,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-19,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-19,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-19,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-20,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-20,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-20,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-21,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-21,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-21,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-22,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-22,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-22,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-23,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-23,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-23,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-24,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-24,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-24,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-25,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-25,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-25,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-26,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-26,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-26,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-27,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-27,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-27,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-28,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-28,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-28,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-29,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-29,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-29,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-04-30,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-04-30,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-04-30,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-01,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-01,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-01,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-02,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-02,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-02,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-03,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-03,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-03,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-04,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-04,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-04,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-05,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-05,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-05,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-06,George Wallace,8.313153,Richard M. Nixon
1968,National,1968-05-06,"Hubert Humphrey, Jr.",35.15829,Richard M. Nixon
1968,National,1968-05-06,Richard M. Nixon,47.40974,Richard M. Nixon
1968,National,1968-05-07,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-07,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-07,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-08,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-08,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-08,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-09,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-09,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-09,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-10,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-10,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-10,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-11,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-11,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-11,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-12,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-12,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-12,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-13,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-13,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-13,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-14,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-14,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-14,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-15,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-15,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-15,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-16,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-16,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-16,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-17,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-17,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-17,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-18,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-18,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-18,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-19,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-19,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-19,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-20,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-20,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-20,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-21,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-21,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-21,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-22,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-22,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-22,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-23,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-23,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-23,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-24,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-24,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-24,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-25,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-25,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-25,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-26,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-26,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
